user_id,amount,hour,device_change,location_change,fraud
1082,3076.586673680397,19,0,1,0
1621,4410.740902561594,20,0,1,0
1946,457.8878963134873,1,1,0,0
1898,5389.570194669387,2,1,1,1
1425,24.538830542819227,22,1,1,0
1274,718.7997174480365,14,1,0,0
1712,2872.059524883874,6,0,1,0
1283,1411.1938822039774,3,1,0,0
1979,12441.981542187033,11,0,0,1
1172,92.42702293682639,0,0,1,1
1326,19709.925843296165,16,0,0,1
1717,2931.530456722535,3,0,1,1
1062,2454.1386384362168,3,0,1,1
1072,184.07058018497727,21,0,0,0
1762,957.8438365719844,22,0,0,0
1635,7757.339278451468,8,1,0,0
1374,1312.009972849517,20,0,0,0
1632,3251.051626175379,9,1,0,0
1507,22780.88942085057,18,0,0,1
1786,915.7859478855071,18,1,0,0
1942,2574.6377830152146,14,0,0,0
1397,3576.506169301571,21,1,0,0
1119,539.6317273327719,16,0,0,0
1933,482.87537369382443,6,1,1,0
1436,1828.1166193504725,2,1,1,1
1828,1462.365174861766,4,1,0,0
1675,3757.5510832256186,15,0,0,0
1935,216.12788862403738,22,0,0,0
1464,10744.558180631946,6,1,0,1
1285,43.13963499612366,15,1,0,0
1264,2758.7646704070394,8,0,1,0
1319,2480.9450861690343,0,0,0,0
1672,434.0915736185081,2,0,0,0
1375,490.79141183018925,7,0,1,0
1819,4720.439004625839,17,0,0,0
1088,6556.072192202793,23,1,0,0
1653,998.1093029488004,23,1,1,0
1202,1728.567930243204,17,1,0,0
1820,1315.491821709868,23,1,0,0
1738,225.9395209243443,18,0,1,0
1954,3355.2597263553907,6,0,0,0
1333,5232.217193537301,19,1,1,0
1221,1091.0095859827923,5,0,0,0
1040,13868.717703458584,10,0,1,1
1707,236.6477038554802,4,1,1,1
1067,3252.271155660663,11,1,0,0
1987,1783.8611635065276,0,0,1,1
1775,1775.032940868715,18,1,1,0
1513,1835.5069387482197,10,0,0,0
1872,897.9758724500391,14,1,1,0
1636,3771.7286520342423,15,0,1,0
1621,3835.8361105591403,2,1,0,0
1597,995.5168232396005,10,0,1,0
1936,5411.006611828722,10,0,0,0
1631,1143.1002681094642,9,0,1,0
1126,3873.9686140286813,1,1,1,1
1254,386.9103504168091,19,0,1,0
1694,554.2995439003106,4,0,1,1
1015,1138.4959219267469,22,1,0,0
1476,2703.273751892606,22,1,1,0
1061,3111.2379978854037,7,0,0,0
1880,1514.3128310098507,12,0,0,0
1431,243.10684894181543,14,1,1,0
1669,1403.464365805648,1,1,0,0
1267,3501.6453268822916,11,0,1,0
1034,3335.051197066326,23,0,0,0
1778,523.7617191922113,7,1,1,0
1575,23.44327049952214,20,0,0,0
1493,4194.87756366336,18,0,0,0
1561,337.38422355694433,22,0,1,0
1468,257.8148754649457,0,1,1,1
1766,8.114615110708769,7,1,0,0
1660,1700.0792805296478,9,0,0,0
1324,2099.089144912237,12,0,0,0
1303,3045.550344643783,4,0,0,0
1275,1053.202829299226,21,1,0,0
1868,3718.019906256723,8,0,0,0
1962,556.5747328411788,9,1,1,0
1683,5351.196280965239,13,0,1,0
1928,2544.833323271652,23,1,1,0
1200,2630.4156183704395,10,0,0,0
1444,706.3142627016588,13,1,0,0
1904,230.99547324536428,2,1,1,1
1323,1874.9228327176563,20,0,1,0
1034,2868.3080843377843,15,1,1,0
1976,299.61501641309667,19,0,1,0
1481,9019.437921478491,16,1,1,0
1727,11798.875938644745,4,0,1,1
1479,2365.386270716815,6,1,1,0
1064,8991.34900918605,16,1,1,0
1007,593.3238838139954,19,0,0,0
1300,77.2481192223246,21,1,1,0
1342,120.62134857252693,10,0,1,0
1430,2656.647980462596,11,0,1,0
1423,190.87084637215386,23,0,0,0
1331,9549.484246982802,1,1,1,1
1437,459.2200187580454,18,1,0,0
1587,1090.3340181642557,4,1,0,0
1173,5186.654904134348,10,0,0,0
1558,740.5430747444283,22,0,0,0
1526,835.0510797186038,18,1,0,0
1872,3084.257010562458,6,0,1,0
1658,969.2484012585414,20,1,1,0
1025,735.583312233166,21,1,0,0
1819,879.803790263404,5,0,0,0
1604,2023.8448993422508,10,0,0,0
1405,10153.009531107642,13,0,0,1
1231,5355.625866969725,3,0,0,0
1532,1004.7834007845572,7,1,1,0
1818,1354.7150391594844,8,0,0,0
1549,1873.7317983429753,1,0,0,0
1787,11579.664895303587,10,0,0,1
1504,567.641447824047,19,1,1,0
1668,1327.0864934743256,21,0,1,0
1178,3921.6299939593905,6,0,1,0
1131,9968.023871001236,3,1,0,0
1822,507.65411823090875,23,1,0,0
1454,773.9036495467667,13,1,1,0
1347,767.3670169394152,23,0,1,0
1539,63.46263106532863,0,1,1,1
1771,2779.899277913716,23,1,0,0
1405,3332.386275118098,11,0,0,0
1075,2767.876438198594,18,0,1,0
1940,221.98282472466542,4,1,1,1
1578,215.22964053423564,7,0,0,0
1853,708.6352882747638,10,0,1,0
1491,1028.7156175444047,21,1,0,0
1193,4632.96883365669,3,0,1,1
1983,520.8833290666335,14,0,0,0
1161,135.28149375071914,19,1,0,0
1346,1502.5640363712077,11,1,1,0
1950,1615.578137828712,19,0,0,0
1360,1798.4642064502725,21,1,0,0
1768,5261.718872639937,22,1,1,0
1583,309.44028636118435,20,0,0,0
1086,3651.6005289152777,9,0,1,0
1933,1237.2225223803155,23,0,0,0
1261,1113.1046820915324,15,1,1,0
1213,8088.800370803679,22,1,0,0
1664,856.9265609676438,7,0,0,0
1721,3086.1269121407336,19,0,1,0
1912,965.2795701779588,7,0,1,0
1572,2122.613996201495,5,0,0,0
1779,4629.44657525609,2,1,1,1
1261,6404.165757992416,7,1,1,0
1729,5473.416554559583,22,1,0,0
1282,2618.1189692491935,9,1,1,0
1647,858.3152110733627,4,1,0,0
1466,3247.331564669362,10,1,1,0
1379,3712.6409437452025,3,0,0,0
1361,32.248680499446564,16,1,1,0
1448,1735.2290585497724,2,1,0,0
1440,5559.539791888703,17,1,0,0
1092,2017.6087356455985,7,1,1,0
1620,1119.1771958562272,23,0,1,0
1752,6162.4390438308465,11,0,0,0
1866,508.3843222139792,20,1,1,0
1423,693.6981633840713,15,0,0,0
1141,3488.22740215327,13,0,0,0
1290,1303.6126748898082,20,0,1,0
1431,3744.9951781093546,15,0,1,0
1748,514.8699987645167,3,1,1,1
1851,872.1363335617676,0,1,0,0
1823,511.11034405397044,0,1,1,1
1688,9167.10382068588,21,1,1,0
1652,1559.6190894326055,14,1,1,0
1700,1233.9360989189545,19,0,0,0
1997,42.91191582802244,19,1,1,0
1048,499.643147488938,2,1,1,1
1301,1640.062405178774,13,0,0,0
1880,212.88626062528218,8,0,1,0
1189,2144.579589130076,18,1,0,0
1135,1820.993436533476,7,0,1,0
1554,4372.316154892821,1,1,0,0
1403,3234.688619027988,3,0,0,0
1891,1771.486440024893,0,1,0,0
1864,763.3636173659264,10,1,1,0
1601,3893.351551374512,4,1,1,1
1806,3691.5880192306545,1,1,0,0
1340,499.21291109511236,12,0,1,0
1756,7386.565938135601,16,1,1,0
1944,199.71813735577118,16,1,1,0
1703,169.83076762421882,17,1,0,0
1317,622.3658411527947,20,1,1,0
1617,7205.917054007413,8,0,0,0
1362,2201.895800494274,5,0,0,0
1821,4652.671101185588,19,1,1,0
1381,775.702875993184,2,1,1,1
1232,2021.339677287631,7,0,0,0
1776,1330.8538646610236,2,1,1,1
1343,5277.794483311489,0,1,1,1
1548,68.59150849505708,19,0,0,0
1816,838.5176858769089,12,0,1,0
1552,496.656071582106,20,0,0,0
1528,5881.010964898483,4,1,0,0
1855,1890.7641948959906,15,1,1,0
1788,1553.651643754293,20,1,0,0
1818,1790.6910304252963,23,1,1,0
1570,10718.57932502092,15,0,1,1
1934,5696.712613697214,23,0,1,0
1182,3676.2918749707133,11,0,0,0
1040,1029.4953811217588,12,0,0,0
1550,541.5922819473082,3,1,0,0
1396,7631.434563854598,8,1,1,0
1703,1650.1317293083634,15,0,1,0
1778,980.3325061496209,0,1,0,0
1493,1909.85157544634,4,0,1,1
1658,7497.531190073932,20,0,1,0
1906,1468.5004765475546,4,1,0,0
1332,2481.002713655608,23,1,0,0
1126,4873.141513532098,18,1,0,0
1557,1671.302646893948,8,1,1,0
1556,797.9253547946282,7,1,1,0
1000,15623.099110762929,18,1,1,1
1167,9409.873727835178,17,1,0,0
1619,5563.698519690783,14,1,0,0
1018,3497.8534233328132,3,0,0,0
1331,1048.1006875462565,14,0,0,0
1583,7339.814628022482,12,1,1,0
1455,967.0552197292196,17,1,0,0
1956,4840.480797023788,19,0,1,0
1108,7512.568163554797,4,0,0,0
1267,2771.486015906153,17,0,1,0
1444,4874.510882927703,7,0,0,0
1239,4706.257210187847,0,1,1,1
1928,643.881324855758,18,0,1,0
1300,3307.1785403068984,22,0,0,0
1601,294.38663760759374,16,0,1,0
1102,2126.916065244384,1,0,0,0
1987,531.0549051343637,18,1,1,0
1249,1615.3587964316685,15,0,0,0
1452,5368.9624055714885,17,1,0,0
1519,13067.40219086972,1,1,0,1
1152,1148.0001750398633,5,1,1,0
1858,2277.5769804744764,6,1,1,0
1173,2148.007296275738,5,1,0,0
1342,9263.64202002105,5,0,1,0
1669,1953.6197345571861,8,1,0,0
1430,3602.993755068174,7,0,1,0
1726,7645.043870622767,23,0,0,0
1688,1402.2380517128238,21,1,0,0
1686,6972.107723725428,20,1,0,0
1851,7483.279447913448,8,0,0,0
1849,8006.308352446735,11,1,0,0
1657,945.9664340431638,17,1,1,0
1961,1534.2553697197102,22,1,1,0
1323,6129.812769689434,5,0,1,0
1989,1334.9349297286005,22,0,1,0
1672,2750.770543117621,3,1,0,0
1638,376.8750734987759,6,1,0,0
1419,173.76136871490405,17,1,0,0
1593,1593.0543275509997,19,0,1,0
1484,2594.772615227601,4,1,0,0
1658,1496.1927483227082,17,1,1,0
1750,2586.372071485593,9,1,1,0
1411,2171.3411240029955,7,1,1,0
1935,3472.2910100145446,0,0,0,0
1083,3145.461314377312,14,1,1,0
1112,1656.2228320777922,2,1,1,1
1736,1660.130882065118,14,0,1,0
1331,455.1850381869608,13,1,1,0
1377,2159.9434710961655,0,1,1,1
1754,2654.224513218606,20,0,0,0
1654,1941.5939864799345,7,1,1,0
1040,1182.2731241318695,6,0,1,0
1934,3836.6122033385423,8,1,1,0
1769,232.7874563450307,17,1,0,0
1958,7375.625149059976,11,1,1,0
1796,62.57848175916985,7,0,0,0
1104,9838.27760675965,7,1,1,0
1201,1861.6737169086905,5,0,0,0
1449,1596.505023595263,2,0,0,0
1818,888.9336599076975,1,0,0,0
1842,30.36657540306239,13,0,1,0
1972,963.8831265335608,7,0,1,0
1265,347.5794071955872,5,0,1,0
1909,3234.848600693358,3,1,1,1
1209,1152.909211220065,4,1,0,0
1562,4372.460314650075,20,1,1,0
1117,695.4791169658653,12,1,1,0
1712,6914.809288624566,8,0,0,0
1376,2220.6001093379305,12,1,0,0
1550,364.8294584702774,8,1,0,0
1539,1536.706029127745,23,0,0,0
1770,694.8903469037657,23,1,1,0
1083,668.2512339422755,15,0,1,0
1453,2117.9054964410398,11,1,0,0
1666,3343.2375124751857,1,1,0,0
1628,7278.267825470876,18,0,1,0
1513,2092.441733115039,15,1,0,0
1604,10129.992155269512,23,1,0,1
1677,8523.109048114473,12,1,0,0
1386,6008.83137874915,4,1,1,1
1911,2079.305134555545,22,0,1,0
1349,455.6236195090893,23,1,1,0
1295,737.3351536095513,5,0,0,0
1257,3129.5611507798794,20,0,1,0
1080,1643.2727717733376,23,1,0,0
1936,476.28961469194417,16,0,1,0
1267,1955.9807808300393,16,1,0,0
1418,52.75273840884947,16,0,0,0
1234,3971.597115169741,2,0,1,1
1832,229.2869422626784,12,0,1,0
1310,2975.5785492364967,11,0,0,0
1812,4725.258846748037,5,1,0,0
1974,426.9168912909961,21,1,0,0
1985,2193.411384004413,20,1,0,0
1356,4529.694356930003,12,1,0,0
1212,905.8844379603264,13,0,1,0
1573,533.4946905571758,6,1,0,0
1048,1232.1224756165202,4,1,1,1
1126,2427.0156525846655,13,1,1,0
1222,2568.972590387327,17,0,1,0
1920,420.80956445156335,3,0,1,1
1278,1835.0823293274905,0,0,0,0
1407,937.0810571464966,6,0,1,0
1504,5535.940609787021,19,0,1,0
1293,1128.775505862638,12,1,1,0
1795,5473.552034013895,3,0,0,0
1276,1678.8115801790889,12,1,1,0
1437,3890.3018775038704,3,0,1,1
1106,2140.418432485178,2,0,1,1
1657,2918.286630870819,7,0,0,0
1419,1509.3488063777763,19,0,0,0
1610,4385.728635769038,7,0,0,0
1428,1661.1439655202078,16,0,1,0
1374,1834.4894955864602,14,1,0,0
1072,2187.43417089489,3,0,0,0
1948,5348.234798527192,5,0,0,0
1997,3230.9539414200826,23,1,1,0
1633,1288.4761099805055,21,0,0,0
1029,3328.895045186314,5,0,1,0
1187,3085.2436432558607,9,1,1,0
1363,8021.784521966212,3,1,1,1
1865,5524.420821268332,8,0,1,0
1799,3127.662291438095,15,0,0,0
1450,1253.4046684872264,6,0,0,0
1194,4536.61305319735,13,0,1,0
1155,2568.4689945626005,5,0,1,0
1171,12653.604722082144,0,0,1,1
1846,853.0872800132413,17,1,1,0
1040,249.0227788411949,11,1,0,0
1062,217.36310489254413,21,1,0,0
1022,3065.2069895486493,14,1,1,0
1359,8403.46976424878,0,0,0,0
1074,5.801348534693685,14,1,0,0
1559,3881.375779393931,14,0,0,0
1671,3210.644659243883,15,0,0,0
1824,3953.7119661552183,20,1,1,0
1117,1317.4010922448952,0,0,0,0
1611,5152.680792989791,2,1,1,1
1379,137.21132245027772,11,1,0,0
1928,4224.774638152856,6,1,0,0
1919,932.1231850915569,4,1,1,1
1678,1943.5910432938376,0,1,0,0
1289,5188.658076008871,0,0,1,1
1439,949.7225159544098,14,1,0,0
1667,614.4654410258618,7,0,1,0
1932,3430.639292105272,10,0,0,0
1006,2286.815913358677,13,0,1,0
1195,2167.1340186264983,22,0,0,0
1420,890.2472234374316,12,1,1,0
1567,106.50944974574192,18,0,0,0
1832,1584.2670384658895,11,1,1,0
1192,338.0265503757267,21,0,1,0
1558,7093.0352542405235,18,1,0,0
1147,126.37579106926785,3,1,1,1
1786,1695.0580673105821,3,1,1,1
1668,160.9795944728284,2,1,0,0
1201,301.2644469143653,5,1,0,0
1443,3226.4456160834156,4,0,0,0
1913,3124.8073758783644,10,0,1,0
1987,100.83228322808422,8,0,1,0
1418,3.396347166319801,2,0,0,0
1426,246.29320442734758,8,1,1,0
1478,4319.071460560075,11,0,0,0
1474,2635.370194708087,2,0,1,1
1125,116.5912556027212,19,0,0,0
1394,2008.8604680708906,16,0,1,0
1816,3734.6902147760447,20,0,0,0
1880,6096.5609730458755,11,1,0,0
1805,8155.9607358838675,17,1,0,0
1575,1189.994367561556,3,0,1,1
1324,437.9657411637646,9,1,1,0
1391,811.2004888101043,17,0,1,0
1929,4490.625329416979,7,1,0,0
1687,10671.892460597448,8,1,1,1
1627,1884.2904689511263,18,0,1,0
1439,1093.055350612341,12,1,0,0
1203,1682.09968138783,5,0,0,0
1485,1090.7238387813063,21,0,0,0
1832,889.1091961866318,6,1,0,0
1030,2702.365192257348,20,1,1,0
1387,47.58331587230306,5,1,0,0
1624,901.5006191788478,10,1,1,0
1876,3248.6486415464447,16,0,0,0
1433,97.76388814543576,18,0,1,0
1836,260.6037431446146,11,0,0,0
1925,1041.8552641963338,20,0,0,0
1375,6306.406504504901,20,0,0,0
1343,4343.056371915838,23,0,0,0
1442,67.21732365147088,12,1,0,0
1578,2089.736084560088,17,0,1,0
1074,963.4580226712073,6,0,1,0
1556,3137.880139186585,22,1,1,0
1771,3835.5921379099127,4,1,1,1
1665,5960.315307785021,15,0,1,0
1154,1935.4504902826698,21,0,0,0
1429,15581.919916531284,3,1,0,1
1362,11733.985832793856,22,0,1,1
1447,6415.453718622403,0,1,1,1
1986,2566.077260933478,3,1,1,1
1233,1522.5255817752723,2,1,1,1
1562,1359.4929182035944,3,0,1,1
1817,36.5965634321893,0,0,0,0
1261,859.7460222052814,11,1,1,0
1826,3806.1552134997614,12,1,0,0
1124,2776.2373750342954,1,0,1,1
1910,7445.931644358171,8,0,0,0
1244,153.95020056533846,6,0,1,0
1541,506.2381387529898,12,1,1,0
1937,4671.159639804288,21,1,0,0
1484,1331.8739725769558,1,1,0,0
1121,377.8645034179367,0,0,0,0
1124,16922.849901999205,17,1,1,1
1548,4642.916802547111,6,1,1,0
1169,1576.5035384213231,17,1,1,0
1123,5200.711867483819,18,0,1,0
1868,3423.9694803481993,7,1,0,0
1034,4681.582688887824,22,1,0,0
1086,5065.546893020078,11,0,0,0
1645,265.6042099982672,10,1,0,0
1707,2926.3145345197745,8,0,0,0
1785,20.426038555147688,3,0,0,0
1200,133.2862428152575,6,1,0,0
1368,7029.596610574124,16,0,1,0
1796,2249.5572034715165,10,1,1,0
1076,3994.304937264995,1,0,0,0
1058,5469.7688073393865,22,1,0,0
1430,8962.504770128604,17,0,1,0
1637,6105.765256082965,21,0,0,0
1499,1980.9450038217776,11,0,1,0
1912,1228.2852381152393,8,1,1,0
1108,503.4573327575637,10,1,0,0
1735,1534.0847145173789,4,1,1,1
1277,1369.4554313188792,6,0,1,0
1067,2460.0442509732356,0,0,1,1
1068,3285.439582901112,23,1,0,0
1164,11494.853213622571,4,1,0,1
1488,3910.1220702022456,5,0,1,0
1304,3096.3552838479022,12,0,0,0
1908,1224.3217406618655,10,0,1,0
1673,105.33957641405881,7,1,1,0
1364,1019.5593773645267,19,0,0,0
1853,4388.851136297888,1,1,1,1
1820,689.265860247481,14,0,1,0
1378,3736.3453880856155,9,1,1,0
1342,2600.9295620484577,7,0,1,0
1946,565.707830747061,1,0,1,1
1898,909.9095730326453,20,1,1,0
1553,2057.344740867691,14,0,1,0
1353,1625.786585409664,5,0,0,0
1415,4522.862945473875,4,0,0,0
1108,3977.344022962866,21,1,1,0
1562,2563.9963277809984,21,0,0,0
1761,5182.548731163454,2,1,1,1
1496,2481.198509563462,10,0,1,0
1340,10005.323722079756,10,0,1,1
1941,734.7264893051952,15,1,1,0
1382,3756.675272355172,2,1,0,0
1532,1385.8403527491337,8,1,1,0
1299,981.2077671693371,2,1,1,1
1138,596.7707462101554,18,1,0,0
1358,2412.2595284388613,10,1,0,0
1835,728.0092307319555,13,0,0,0
1498,670.7466354665138,1,0,0,0
1384,13979.48268730606,6,0,0,1
1603,4854.64016631084,9,0,0,0
1958,4138.2758649880725,9,1,1,0
1279,4740.520361727422,19,0,1,0
1636,10413.8496592517,0,0,0,1
1482,2554.858376441493,5,0,0,0
1908,746.3222145746172,20,1,1,0
1110,5946.0656543245195,13,1,0,0
1865,4072.8959918223654,1,0,0,0
1138,1604.885274369933,5,1,0,0
1995,1924.9078716373915,0,0,1,1
1434,1589.2731225278005,2,1,0,0
1508,7975.302287020163,3,0,1,1
1272,1262.6422138719638,12,1,1,0
1098,9930.03716813693,2,0,1,1
1763,7232.90957305771,14,0,0,0
1849,2986.985276293636,12,1,0,0
1103,2601.228923861679,21,1,1,0
1213,1386.5315521073153,10,1,1,0
1760,55.52586502067961,3,1,0,0
1663,409.6014676155545,16,0,1,0
1761,4210.093572794945,4,0,0,0
1786,1913.3652059439535,20,0,1,0
1164,486.985551780718,23,0,0,0
1998,919.4159230404862,7,0,0,0
1852,8860.139783043991,20,0,1,0
1519,1372.4841878124016,23,0,1,0
1283,7147.546640527323,9,0,0,0
1516,1089.9587650102208,6,1,1,0
1656,2350.6608330843874,16,0,1,0
1612,62.06893683022216,6,1,1,0
1163,2213.649915744181,23,1,0,0
1885,3039.5781212762445,18,1,1,0
1658,800.9144717748566,8,1,1,0
1063,2594.919693801901,23,0,1,0
1090,3125.2878298792198,1,1,1,1
1116,3483.564563491185,21,0,0,0
1865,4493.734184393127,19,0,1,0
1266,1119.0194976646274,18,1,0,0
1821,2516.4405582645813,5,0,0,0
1684,11982.796729830745,9,0,1,1
1558,6852.590710311482,12,1,1,0
1139,9151.543030366247,1,1,0,0
1245,1463.9475688621865,9,0,1,0
1660,4638.376917665692,9,0,1,0
1757,2901.9465429455413,4,0,0,0
1394,259.0768596148384,21,0,1,0
1486,5211.47959472211,3,1,1,1
1475,3391.2496620608504,22,1,1,0
1516,665.3734967827223,1,1,0,0
1976,249.29241780748856,6,1,1,0
1183,5442.422574725175,17,0,0,0
1019,246.56597157751403,16,1,0,0
1936,287.39865429050644,10,0,0,0
1557,1672.74708175019,20,0,1,0
1523,434.37622496698964,17,1,1,0
1581,7348.720361219683,7,0,0,0
1528,1906.2424343654254,11,0,0,0
1882,2525.9926601751754,23,0,1,0
1146,7897.691134669676,0,1,1,1
1665,2266.748387150521,19,0,0,0
1303,1308.969223206124,20,0,1,0
1619,4785.940980142219,11,0,0,0
1747,1754.7633897818362,5,0,0,0
1819,1150.2424963970473,2,1,1,1
1863,3853.699459500773,4,1,1,1
1581,4852.496089504792,13,0,1,0
1694,4706.56065165224,11,0,0,0
1761,11406.065729186595,12,0,1,1
1227,4634.702142446376,12,1,1,0
1101,4408.159809032607,16,1,0,0
1586,5844.929406223623,23,0,0,0
1416,0.5556373386271865,14,0,1,0
1957,1350.2802523298499,5,1,1,0
1215,4013.691062680441,11,0,0,0
1406,2746.76551880392,1,1,0,0
1398,586.4830241040604,3,0,1,1
1922,1086.0665984201182,19,0,1,0
1714,1232.002601734366,20,0,0,0
1703,2516.795637212273,11,0,1,0
1760,5344.209183238355,2,1,0,0
1498,8086.517722340867,16,1,0,0
1753,4159.992242617117,5,1,1,0
1464,5553.580612235893,23,0,1,0
1690,1905.1780275308156,16,0,0,0
1948,1481.7841834290368,16,1,0,0
1973,1496.2392764532742,10,1,0,0
1730,2871.6391969405886,22,0,1,0
1081,397.9783091437124,6,1,0,0
1603,2598.890896903588,1,0,0,0
1946,3282.064270158131,18,1,0,0
1686,1733.615139780492,1,0,1,1
1750,9183.512912540431,21,0,0,0
1771,2811.11294832002,12,1,1,0
1902,745.3820480370517,23,1,1,0
1364,1957.261214535624,23,0,0,0
1162,3375.5258806293477,15,0,0,0
1047,1173.0411633163199,16,1,0,0
1510,248.97637924716196,10,0,1,0
1328,2627.142872417416,8,1,0,0
1839,8862.053744421024,23,0,1,0
1115,1991.1844976423922,8,1,1,0
1940,7096.864808851378,13,0,1,0
1848,5405.858325389205,12,0,1,0
1336,478.43930540917324,10,0,1,0
1880,3694.7507105754516,11,0,1,0
1736,1715.2614769194508,21,0,0,0
1863,864.0316802455538,2,0,0,0
1839,3484.0654832451055,0,0,1,1
1146,4072.0797115894347,7,1,1,0
1574,594.9735184485098,18,1,0,0
1805,7375.776356264526,12,0,0,0
1322,4172.68169579707,6,1,0,0
1442,8126.048665008316,12,1,0,0
1836,1144.1028805849617,5,0,1,0
1012,8407.16583895574,2,1,0,0
1942,1379.0558979655452,5,0,1,0
1493,166.44223732988104,2,1,1,1
1700,4318.69795386702,12,1,0,0
1286,3647.2065850076883,12,1,0,0
1719,2733.2454077727893,12,0,1,0
1113,2019.4086918590328,0,1,1,1
1479,98.0818202598194,7,0,1,0
1021,2939.26750015953,4,0,1,1
1348,1617.8533619932582,19,1,0,0
1725,2464.3697420213985,16,0,0,0
1682,1682.7869947864438,8,0,0,0
1834,10149.141247172096,12,1,0,1
1565,2779.848325362208,12,0,0,0
1905,4149.733018733825,4,1,1,1
1809,8262.923991281532,13,1,1,0
1319,2686.5196044017716,10,0,0,0
1125,36.40758115359401,13,1,0,0
1276,104.68030435459565,6,1,1,0
1975,3635.394368283267,23,0,1,0
1203,981.7026879687294,16,0,0,0
1193,2598.074452536458,3,0,0,0
1680,677.9822597868866,9,0,1,0
1663,945.1551831294786,9,1,0,0
1546,2107.417919103675,14,1,0,0
1695,11135.764282075996,19,1,1,1
1285,2873.4521207466214,11,1,1,0
1056,8253.567031147002,8,1,1,0
1733,9610.47341422149,2,0,0,0
1302,699.9983435470975,14,1,1,0
1162,1118.3851139240282,11,1,0,0
1018,4408.927232110156,14,1,1,0
1369,6046.899912958926,0,1,0,0
1263,2197.07856498747,14,0,0,0
1793,14984.020370430755,10,0,1,1
1112,34.91903321773561,4,0,0,0
1487,1068.2795777889432,6,1,0,0
1326,2927.8177158899425,11,1,1,0
1541,1900.6181354119774,19,1,0,0
1646,371.94161337960384,5,0,1,0
1578,1375.5871545227862,21,1,0,0
1064,77.3295650552003,2,0,1,1
1291,3087.925183693468,9,1,1,0
1024,6697.569583258616,20,0,0,0
1548,6485.18752030256,21,0,1,0
1000,3607.366605538886,3,1,1,1
1910,1880.787561253543,12,1,0,0
1548,2152.5140028861056,18,0,1,0
1140,441.7395892346057,4,0,1,1
1743,1251.173048344294,22,0,1,0
1647,623.7603374692891,21,0,1,0
1900,5164.4656606420995,17,0,0,0
1187,7386.638782082462,0,1,1,1
1127,2309.587489669265,20,0,1,0
1200,3903.258271892944,20,1,1,0
1126,388.4978122327762,15,1,0,0
1256,2813.574768125837,15,1,0,0
1675,3639.959267663263,15,1,1,0
1546,1808.6480145536193,21,1,1,0
1193,836.2585088912692,18,0,0,0
1702,6295.861353438545,15,1,1,0
1103,4074.972245608141,0,0,1,1
1534,6903.47678682473,19,1,1,0
1264,5117.890174961168,19,0,1,0
1801,13929.996408091809,9,1,0,1
1941,640.2210661371761,1,0,0,0
1973,272.2295072294129,13,0,0,0
1383,1232.9534969007445,7,0,0,0
1259,414.35428652644055,5,1,0,0
1413,2221.5347960746026,2,0,1,1
1990,3007.416586075205,15,1,0,0
1357,2590.3023634184033,16,1,1,0
1074,900.2363266813846,11,0,0,0
1354,7184.891742264856,18,1,1,0
1583,64.19913890674992,23,1,0,0
1770,1283.1935954927358,19,1,0,0
1909,3808.121496192212,2,1,1,1
1187,4369.235504408194,12,0,1,0
1972,1614.1719113982713,15,1,1,0
1684,51.16324983126982,10,0,0,0
1991,2887.3470605073217,19,1,0,0
1289,195.5191470097039,15,0,1,0
1044,342.3824206360052,19,0,0,0
1572,3151.616169121051,1,1,1,1
1082,1124.029408289173,3,1,0,0
1122,1283.2708938298085,3,1,1,1
1357,2001.31030874558,16,1,1,0
1527,11530.065840698913,0,1,0,1
1065,10095.367783790152,0,0,1,1
1935,1614.9039382902185,4,0,0,0
1656,925.6926529039316,21,0,0,0
1374,1081.1546775896925,11,1,0,0
1161,939.1280467704403,5,1,1,0
1745,2279.437049942859,5,1,1,0
1379,2800.767022711797,16,0,1,0
1655,2012.862169101459,21,1,0,0
1357,1572.7173627420138,12,0,0,0
1187,712.0508632654319,7,0,1,0
1321,1976.269675512302,23,1,0,0
1449,1251.5628592716841,11,0,0,0
1473,2340.009647163651,14,0,0,0
1012,3373.5392505451937,18,0,1,0
1183,3009.733213340237,20,1,1,0
1110,1862.4249178418443,19,0,1,0
1926,2436.146388670972,16,1,0,0
1507,1005.8146232692314,8,1,0,0
1289,73.61666971277549,20,0,1,0
1294,2942.6433964171074,17,1,1,0
1450,873.338087500768,1,0,1,1
1903,3316.4911939399994,10,1,0,0
1214,4123.198158191545,22,1,1,0
1973,7428.23605331378,19,1,1,0
1631,9519.040934878938,16,1,1,0
1893,31.745510951987082,20,1,0,0
1566,13929.92777162779,17,1,1,1
1026,3446.7338814672557,14,1,0,0
1629,3094.4664373798223,6,0,1,0
1732,45.99000454451919,15,0,0,0
1230,5924.88593859642,0,0,1,1
1564,471.68630221322036,17,1,1,0
1806,5448.097849483529,21,0,0,0
1320,47.05474173054541,7,1,1,0
1912,3115.0722526548407,6,1,1,0
1232,1711.7350255551498,1,1,1,1
1669,672.3072666245196,11,1,1,0
1436,341.3926619749018,15,1,0,0
1780,1740.1396524079314,8,1,0,0
1532,394.7911265921709,19,1,0,0
1402,1999.20385672508,10,1,0,0
1052,2944.224731006235,14,0,0,0
1786,5270.060779058815,2,1,0,0
1312,3405.6679672548444,22,0,0,0
1280,202.26728025583128,20,0,0,0
